run_tag,iter,tokens,name,kind,lm_loss,ppl,delta_from_first
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2050,8598323200,de,forget,1.943707,6.984596,-0.01153
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2075,8703180800,de,forget,1.946285,7.002621,-0.00895
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2100,8808038400,de,forget,1.945079,6.994186,-0.01016
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2125,8912896000,de,forget,1.94873,7.019763,-0.00651
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2150,9017753600,de,forget,1.948013,7.014736,-0.00722
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2175,9122611200,de,forget,1.950953,7.035386,-0.00428
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2200,9227468800,de,forget,1.95119,7.037053,-0.00405
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2225,9332326400,de,forget,1.952007,7.042807,-0.00323
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2250,9437184000,de,forget,1.950753,7.033982,-0.00448
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2275,9542041600,de,forget,1.963304,7.122821,0.00807
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2300,9646899200,de,forget,1.95751,7.081671,0.00227
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2325,9751756800,de,forget,1.963819,7.126491,0.00858
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2350,9856614400,de,forget,1.961825,7.112298,0.00659
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2375,9961472000,de,forget,1.9624,7.116386,0.00716
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2400,10066329600,de,forget,1.96403,7.127998,0.00879
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2425,10171187200,de,forget,1.965386,7.13767,0.01015
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2450,10276044800,de,forget,1.966764,7.147511,0.01153
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2475,10380902400,de,forget,1.968384,7.159097,0.01315
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2500,10485760000,de,forget,1.973214,7.193758,0.01798
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2525,10590617600,de,forget,1.972642,7.189647,0.01741
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2550,10695475200,de,forget,1.971815,7.183703,0.01658
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2575,10800332800,de,forget,1.971393,7.180675,0.01616
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2600,10905190400,de,forget,1.972801,7.190789,0.01756
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2625,11010048000,de,forget,1.975777,7.212223,0.02054
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2650,11114905600,de,forget,1.972493,7.188577,0.01726
curr_td_f20_g1_lr1.1e-4_20260612T191957Z,2675,11219763200,de,forget,1.972936,7.191757,0.0177
