id	token	count
150693	έρους	4867
150694	 Πατρός	4864
150695	 ἀδύνατον	4861
150696	 ὕπ	4856
150697	ζεν	4855
150698	σεῖν	4852
150699	 ἑνὶ	4851
150700	 στοιχε	2348
150701	 Πνεύματι	4848
150702	 ποιεῖσθαι	4846
150703	 δυνάμει	4845
150704	 Τὴν	4841
150705	παύ	4837
150706	 γένε	1791
150707	ργοις	689
150708	 ἔφην	4836
150709	 Ἰν	4832
150710	 συμφορ	4830
150711	 Τὸν	4829
150712	 ἥκ	1333
150713	 ἀτ	4822
150714	 ἀνθρω	2591
150715	νατο	4820
150716	 γυμν	4819
150717	 σελή	4811
150718	λεύ	4809
150719	νωσιν	4807
150720	Πρὸς	4806
150721	ώνιον	2226
150722	 ἐπαιν	4801
150723	χίαν	4799
150724	 Πνεύ	2079
150725	 πεντ	2051
150726	πί	4790
150727	 ἰδοὺ	4790
150728	γαγεν	4787
150729	πρῶ	1679
150730	 ἔσεσθαι	4783
150731	ρετο	4781
150732	 θεοῖς	4780
150733	 δηλονότι	4779
150734	 ἐποιή	2298
150735	σουσι	4774
150736	 Ἀτ	4774
150737	 ῥη	4773
150738	νοῖς	4770
150739	βά	4767
150740	 ταὐτὸν	4763
150741	 προφήτης	4762
150742	 δοκεῖν	4761
150743	 ἄλλας	4760
150744	 ἅπ	1636
150745	 σῆς	4758
150746	ἁμαρ	4758
150747	ἡμᾶς	4754
150748	 τοσα	1614
150749	 ἀφο	4753
150750	δέχεται	2433
150751	 νικ	4749
150752	ρύ	4742
150753	όνῳ	2290
150754	 μάχην	4741
150755	νεσιν	4738
150756	άπερ	940
150757	 τούτῳ	4734
150758	ίνῃ	4733
150759	κτει	4733
150760	Οὐκ	4732
150761	 ταύτην	4732
150762	ξαντες	4731
150763	 ἐξουσίαν	4730
150764	στῆναι	4725
150765	 ἀμεί	4723
150766	 αʹ	4722
150767	 ἐπιμε	4721
150768	 τιμῆς	4713
150769	 ἀγορ	4707
150770	 πολιορκ	4706
150771	 τοῦδε	4704
150772	 θυγα	1512
150773	 ἰδίαν	4701
150774	 θάλασσαν	4698
150775	γαγε	4692
150776	ρῆσαι	4691
150777	 παῖδες	4689
150778	 Οὗτος	4687
150779	 ἀνέ	4685
150780	ροὶ	4682
150781	θεσις	4677
150782	τοια	4676
150783	 κάλλ	4676
150784	 ἐκεῖσε	4675
150785	 ἄπειρον	4667
150786	θρον	4663
150787	 ψυχήν	4661
150788	ύντων	4658
150789	πατ	4657
150790	 πάσας	4657
150791	 σώματος	4657
150792	οιτο	4656
150793	 αὐτά	4654
150794	 ἀγαθοῦ	4653
150795	ταί	4649
150796	 ἀντα	4648
150797	λεί	4647
150798	οὐδὲν	4644
150799	ικοὺς	4642
150800	 ἔτει	4641
150801	 εἰρή	4641
150802	 ἔρω	4639
150803	 νόμῳ	4638
150804	σμον	4628
150805	 μιν	4628
150806	 ἀσκ	4626
150807	 Σικελ	4622
150808	ἆ	2208
150809	Μετ	448
150810	ὥστε	4621
150811	 πανταχοῦ	4617
150812	 Λέγ	1976
150813	 Ἑβρα	4611
150814	 θείου	4609
150815	 Παρθέ	2183
150816	 διω	4607
150817	ξιος	2056
150818	ικοὶ	4603
150819	τατος	4601
150820	 οἰκεί	4601
150821	 ἀμ	4597
150822	 ἐτῶν	4594
150823	 ὑπάρχει	4594
150824	ῦδος	866
150825	τούτων	4590
150826	μειν	2146
150827	 γυνὴ	4587
150828	ημέ	4585
150829	 ἔσω	4585
150830	 ἐνέ	1173
150831	 πρεσβυτ	4582
150832	 Ἀθηναίων	4580
150833	ίσας	4578
150834	 κακίας	4578
150835	ρῆ	4577
150836	 λογισ	4572
150837	 χειρῶν	4571
150838	ὧν	4570
150839	ότητος	4564
150840	ἀλλʼ	4564
150841	δειν	4560
150842	 καρδίαν	4552
150843	 ἰδι	4552
150844	 δοῦναι	4550
150845	χθαι	4548
150846	 ἐναργ	4547
150847	λεως	4545
150848	Κανών	4542
150849	φὴν	4540
150850	 μάλιστα	4537
150851	ικαῖς	4533
150852	ρῆσθαι	4529
150853	 λαλ	4528
150854	ρωσιν	4528
150855	 νοητ	4527
150856	 ἰδὼν	4526
150857	 ἔρη	1942
150858	αλήμ	1633
150859	 Ἀλέξανδ	2033
150860	 χρηστ	4523
150861	 ἐπαγγελ	4522
150862	 ἀριθμὸν	4522
150863	 εἶναί	4521
150864	 λαὸν	4515
150865	διδά	4512
150866	 δικαίως	4511
150867	 ἅπαντες	4511
150868	 εὐσεβ	4510
150869	μονος	4509
150870	γελ	4500
150871	ρῃ	4497
150872	κὼν	4496
150873	 ἔπ	4495
150874	 εἰπόν	1654
150875	ῇς	4492
150876	 Εἱ	205
150877	λαττον	634
150878	 ἁγίας	4485
150879	τιῶν	1485
150880	 ἕνεκεν	4483
150881	 πολὺν	4480
150882	 γενομένης	4476
150883	κιον	4475
150884	 μέγαν	4472
150885	 ἀνάγκης	4472
150886	 σωτ	4471
150887	 πρότερον	4469
150888	 ἅπαξ	4464
150889	 ἐπιτι	4463
150890	σθησαν	4461
150891	 κινο	4460
150892	ρόν	4456
150893	 πάθη	4456
150894	ῶνας	4456
150895	 εἰδὼς	4455
150896	 τρίτον	4454
150897	 Υἱῷ	4453
150898	 Ἀθηναῖοι	4451
150899	 ἐρ	4450
150900	 σῶ	4448
150901	ψαντες	4446
150902	 Ἥ	4446
150903	 μόνῳ	4446
150904	 γενόμενον	4443
150905	 μαθεῖν	4440
150906	 ὕλην	4436
150907	 πολεμίους	4435
150908	γινώ	4434
150909	 τροφῆς	4431
150910	γυπ	427
150911	 θείαν	4430
150912	 φοβερ	4430
150913	 σμικ	4429
150914	ῆσιν	4427
150915	ιγα	733
150916	άρτυ	1109
150917	 ἀκτ	4425
150918	 Ὥ	4424
150919	εύς	4421
150920	ἔτι	4419
150921	 τοιαύ	4415
150922	 Θεοτό	4414
150923	λέγει	4413
150924	 ἔχεις	4413
150925	 ἐπαρ	4412
150926	ρμὸς	124
150927	ὑπὲρ	4410
150928	έναι	4409
150929	 μεγά	4408
150930	σσων	4406
150931	ψατο	4406
150932	 Ἰου	4402
150933	 ἔφασ	4401
150934	γας	4400
150935	 ἀρί	4400
150936	 τότε	4400
150937	αὐτῆς	4399
150938	 οὐδενὶ	4399
150939	 ταῦτ	4396
150940	 Κύριος	4395
150941	ῦτε	4394
150942	σολ	776
150943	βῳ	1737
150944	 Τῶν	4393
150945	 ἀλλό	4389
150946	 βλασφ	1375
150947	χῶς	4387
150948	βὶδ	397
150949	 διελ	4384
150950	 παθεῖν	4383
150951	 εὐσεβείας	4381
150952	έχειν	4380
150953	ριστοῦ	757
150954	 πράττειν	4378
150955	 ψυχῶν	4377
150956	 σωμάτων	4376
150957	έρῳ	4375
150958	 ὅρκ	4374
150959	έα	4374
150960	ἐφ	4374
150961	 εἰσα	4373
150962	 διδάσκα	4373
150963	ίης	4368
150964	 μέγιστον	4367
150965	 ὑβ	4367
150966	άσαι	4366
150967	άκις	1305
150968	 οἰκονομ	4365
150969	ῃρη	4364
150970	 ἄλλη	4363
150971	πίσω	993
150972	 ἄφ	4362
150973	 ἑλ	4362
150974	 ἐκπε	4360
150975	 ὅλης	4359
150976	 ἐρε	4358
150977	 μήτε	4357
150978	 διδασκ	4354
150979	 γένος	4354
150980	 ἐγχ	4353
150981	έν	4350
150982	 φίλον	4346
150983	ψῃ	4344
150984	σίαν	4342
150985	λλος	4340
150986	τοὶ	4337
150987	νητον	4337
150988	στεως	4337
150989	πεδον	1600
150990	 Περσῶν	4332
150991	πὶ	1488
150992	 ἤθε	4328
150993	 ἀνη	4327
150994	ίην	4324
150995	.Σ	1699
150996	 Εὔ	4321
150997	 ἄγγε	1863
150998	 τόπῳ	4318
150999	βίδ	436
151000	 ἀνό	4313
151001	 πάσῃ	4312
151002	μὼν	4311
151003	 γεγραμ	4309
151004	σθεν	4308
151005	 βίῳ	4308
151006	 εἰρήνην	4308
151007	σχεῖν	4304
151008	 ἐτε	1875
151009	όμεναι	4301
151010	ῆϲ	4301
151011	δόντες	4296
151012	ές	4296
151013	σώ	4295
151014	 καλῶν	4295
151015	 ὄψιν	4295
151016	Τῶν	4293
151017	 ἀσπ	4291
151018	ὑμ	4290
151019	θησιν	4288
151020	λοντο	4288
151021	 ἑσπ	4287
151022	 Εἱρμὸς	4286
151023	 θαρ	4284
151024	 ἅγιος	4280
151025	 ἐμέ	4278
151026	ρός	4275
151027	ἀφ	4275
151028	 Βαβυλ	4275
151029	σποτα	4270
151030	 φωνῇ	4269
151031	 εἰσελ	4267
151032	ριῶν	4265
151033	 ἐδόκει	4265
151034	 εἵ	4264
151035	 ἔσχα	4264
151036	ἔστι	4264
151037	 ξί	4262
151038	 θαλά	1997
151039	 ῥητ	4260
151040	 Ὀλυμπ	4257
151041	μεινον	762
151042	ὑπερ	4256
151043	 πάντας	4255
151044	 ἔθνος	4254
151045	 ὑμετ	4254
151046	νοὶ	4253
151047	θέναι	4248
151048	ίνην	4247
151049	ττω	4245
151050	ρισιν	1385
151051	 ἐρή	4239
151052	μαί	4238
151053	 ἀποστόλων	4238
151054	Ταῦτα	4237
151055	ενε	4234
151056	λὸν	4232
151057	 παρά	4230
151058	 ἀγγέλων	4228
151059	ψον	4224
151060	ισεν	4224
151061	 τρόπῳ	4222
151062	Ῥ	4221
151063	ικίαν	1888
151064	 ἔτος	4214
151065	 ἰσχύ	4213
151066	έλ	4212
151067	 ἑτέραν	4212
151068	 γυναῖκας	4210
151069	 ἀποστο	1928
151070	ττεσθαι	4200
151071	 ἄρτι	4194
151072	 χρείαν	4193
151073	σίαις	4189
151074	 ὅπλα	4189
151075	 ὀλι	4187
151076	 οἰκεῖον	4186
151077	 ἀπω	4182
151078	 ὀλί	4181
151079	 τίνος	4178
151080	Μετὰ	4173
151081	 θεότητος	4172
151082	 κάλλος	4172
151083	 ἀεί	4170
151084	ζουσι	4170
151085	 ἦλθεν	4166
151086	 καιροῦ	4163
151087	νομά	1727
151088	 ἰδίᾳ	4159
151089	κῇ	4156
151090	 φέ	4156
151091	 μελλ	4155
151092	 λαὸς	4155
151093	 ἔλεος	4154
151094	 φθαρ	4153
151095	 ἀναγκ	4153
151096	αὐτοὺς	4153
151097	Αἰ	4151
151098	 ἁπά	1779
151099	 τουτέ	4147
151100	 ἐνώ	1362
151101	 ἔργοις	4147
151102	 παιδ	4144
151103	φροσύνης	4144
151104	 Σὺ	4142
151105	 ἴσα	4142
151106	ωνται	4141
151107	 Ἀργ	4141
151108	 υἱοὶ	4141
151109	 ἱερῶν	4137
151110	 ἑαυτῆς	4135
151111	λαμβά	4133
151112	 γεγόνα	4131
151113	 βω	4130
151114	άνδρου	1819
151115	λέους	4129
151116	 ἀλα	4128
151117	σμοῦ	4128
151118	δὼν	4127
151119	 ἀπέ	4123
151120	 εἰργ	4119
151121	κνυσι	4115
151122	 εἷ	4113
151123	 προφητῶν	4112
151124	φύ	4110
151125	 ἀπεί	4109
151126	 Καρχη	4108
151127	ἐγὼ	4108
151128	 αὗται	4105
151129	πεσθαι	4105
151130	τέρους	4105
151131	 ἁμαρτίαν	4104
151132	 λόγῳ	4102
151133	τύ	4101
151134	 Ἰωάννης	4100
151135	κτεί	1876
151136	 ὀνόματι	4094
151137	 Ἀμ	1222
151138	άκοντα	297
151139	ήματα	4092
151140	 ὑπό	4091
151141	 ῥα	4090
151142	στησεν	4089
151143	δειξιν	4089
151144	 ἁγίῳ	4089
151145	εύ	4088
151146	 αἱρέ	4088
151147	 ἀμε	4086
151148	 τύ	4085
151149	μέν	4085
151150	 Τῷ	4084
151151	ῖσιν	4083
151152	κνυσιν	4078
151153	 Ἐπὶ	4074
151154	ήσεται	4073
151155	θεῖναι	4073
151156	πάλιν	4071
151157	μησεν	4069
151158	υἱ	4068
151159	ρίους	4066
151160	 ἐπιχ	4066
151161	ρησεν	4064
151162	 πεποιη	4064
151163	ήσεις	4062
151164	 ὑπʼ	4061
151165	 κακοῦ	4060
151166	 χάρις	4058
151167	ίκην	1416
151168	\xe2\x9f	862
151169	 Ἀπόλλων	4054
151170	 ῥᾳδίως	4053
151171	 Κύριον	4052
151172	λίῳ	4050
151173	 σὴν	4049
151174	 ἔχομεν	4049
151175	δῷ	1718
151176	γγέ	4048
151177	 πάντες	4048
151178	 υἱοῦ	4048
151179	 ἄτοπον	4048
151180	 στρατηγο	4046
151181	 ὅλου	4046
151182	 ἄνα	4043
151183	 ἀξίαν	4042
151184	 ἀπιστ	4038
151185	 τρόπον	4038
151186	 ἡγο	4037
151187	 εὐεργε	4032
151188	 λῃ	4031
151189	 ἐφʼ	4030
151190	Ἱ	4028
151191	λεὺς	4025
151192	σσι	4024
151193	 αὑτὸν	4023
151194	φά	4020
151195	φειν	4020
151196	 ἐλά	4019
151197	ψασθαι	4017
151198	 μέρος	4016
151199	ἀνά	4011
151200	 κεῖται	4006
151201	 ἐλθὼν	4005
151202	 μέντοι	4004
151203	 Αἴγυπ	370
151204	 ᾐ	4001
151205	 χωρίον	3999
151206	 ἁλ	3995
151207	φό	3992
151208	 πνεύ	3991
151209	οἴ	3988
151210	σεσθε	3988
151211	 Δαβὶδ	3988
151212	 λεχ	3987
151213	 διανοίας	3984
151214	 ἐγγὺς	3984
151215	 ἀνδρά	3981
151216	 Μετὰ	3980
151217	 τοὐν	654
151218	 αἴσθησιν	3976
151219	στό	3973
151220	 εὐδαιμον	3966
151221	 πάθους	3965
151222	νὸς	3963
151223	 ἀλλά	3963
151224	πάντων	1432
151225	θηκεν	3957
151226	 ἑκατὸν	3954
151227	σῆς	1418
151228	 σήμερον	3952
151229	 κακὰ	3952
151230	 παρρη	3950
151231	δρον	3949
151232	πολιν	3949
151233	άτου	3949
151234	γκης	982
151235	 οἶδεν	3947
151236	 ἐπιστή	3947
151237	 δυνάμε	1410
151238	 καλεῖται	3944
151239	 μήτηρ	3943
151240	 ἡδονῆς	3943
151241	 ἐδ	3941
151242	άμενος	3940
151243	άζων	3939
151244	ἑαυτο	1563
151245	 πυρὶ	3938
151246	 πλείω	3938
151247	 καρτερ	3935
151248	παυ	3928
151249	ληλυ	3927
151250	 ἰδί	3926
151251	άβ	3924
151252	 ἀδια	3921
151253	λεσεν	3921
151254	σσαν	3920
151255	 ἡμέρα	3919
151256	σεὶ	547
151257	 Εἴ	3917
151258	 τοιού	3912
151259	ψευ	3910
151260	 ἀνθρώπων	3910
151261	 ἱδ	3909
151262	ϲα	3908
151263	 ὕδατι	3908
151264	 Πά	3907
151265	θὸν	3906
151266	εῖτε	3905
151267	ϲθαι	3905
151268	δοῦναι	3904
151269	 τῶι	3903
151270	 ἐγένοντο	3902
151271	 Τριά	3900
151272	λαιον	1655
151273	ύτερον	3897
151274	ζουσιν	3896
151275	 ἀδύ	660
151276	σθέ	3893
151277	φάνη	3891
151278	 ἐξελ	3891
151279	 ὕψος	3891
151280	 ἰχ	905
151281	θησι	3889
151282	 διαλε	3889
151283	 ὀργῆς	3888
151284	 ἀγάπης	3888
151285	λοὶ	3884
151286	 κρί	3883
151287	 Δαβίδ	3882
151288	 ἀνδρὶ	3882
151289	 γνώ	3882
151290	 βασιλέων	3881
151291	 τοιαύτης	3881
151292	 ἔχοντας	3880
151293	 ᾄ	3880
151294	οὗτος	3879
151295	μὰς	3878
151296	 παύ	3876
151297	 συνόδου	3876
151298	 εἶδον	3876
151299	 ἔχῃ	3873
151300	κοῦσαι	1063
151301	κοις	3870
151302	ληψιν	3869
151303	ροῦντες	3868
151304	 πρώτην	3867
151305	 ἀβ	3866
151306	είαις	3865
151307	 φέρειν	3865
151308	μίᾳ	3864
151309	 ἀρε	3864
151310	 ἐναντίον	3859
151311	 φιλοσό	3858
151312	 μιᾷ	3857
151313	 ἀδελφὸν	3857
151314	................................................................	1997
151315	 ἄλλης	3853
151316	 ἔλαττον	3851
151317	όξα	1109
151318	άζεσθαι	3848
151319	 εἱ	3848
151320	δοται	3846
151321	 ῥή	3846
151322	 παντά	1409
151323	χόθεν	1450
151324	στέον	3843
151325	 ἤρ	1592
151326	 εἴκοσι	3841
151327	 γίγνεται	3841
151328	 Ταύ	3840
151329	 ὑπά	3840
151330	 τοὔ	1254
151331	 ἀπελ	3835
151332	 ὀνει	3835
151333	 τιμὴν	3834
151334	θέσθαι	3833
151335	έτω	3832
151336	ναις	3832
151337	 θρα	3831
151338	μόνον	3830
151339	 λοιπῶν	3829
151340	σαί	3828
151341	 χειρὶ	3828
151342	 ἀμα	3828
151343	γουσι	3827
151344	 καταφρον	3827
151345	 δόξῃ	3826
151346	 δεῖξαι	3825
151347	 μεγάλην	3824
151348	ττου	3822
151349	 ὑπερο	3821
151350	λοντες	3820
151351	άμενον	3819
151352	τινα	3817
151353	\xa3ς	1228
151354	 πλεί	3814
151355	 τινῶν	3814
151356	 ἑαυτὴν	3814
151357	 Ἰδοὺ	3813
151358	 οὐδένα	3813
151359	ίη	3810
151360	 αἰν	3810
151361	 ὡσαύτως	3809
151362	στὴν	3808
151363	Υἱ	3804
151364	ῖαν	3804
151365	 ἐπειδὰν	3804
151366	ῶται	3802
151367	 ὀγ	3802
151368	Οτι	3801
151369	 Ἰσραήλ	3801
151370	 γεγονέναι	3800
151371	 φωτὸς	3800
151372	ἁγ	3800
151373	 ἐπιβου	3800
151374	 ήγουν	3797
151375	 τριάκοντα	3795
151376	 καθάπερ	3794
151377	τικὴν	3794
151378	λαγ	3793
151379	 ἔθος	3793
151380	 νομί	3792
151381	 ἐπιτε	3790
151382	 ἀνατολ	3789
151383	 χειρὸς	3788
151384	 ζῴων	3787
151385	σωσιν	3784
151386	 ἀντιπ	3783
151387	χιλ	3779
151388	θεντο	3779
151389	 ἀγαθὰ	3778
151390	 εἰρήνης	3777
151391	 ᾅ	1564
151392	ισμὸν	3775
151393	 ἐννο	3775
151394	ρίῳ	3775
151395	 ἀῤῥ	3772
151396	 ἐρη	3771
151397	αὐτὴν	3771
151398	ὅταν	3770
151399	 ἐϲ	3769
151400	ῆκεν	3768
151401	.Θεοτοκίον	3765
151402	 ἐνέργ	632
151403	 καθέ	3763
151404	λειον	3762
151405	 αἰσχύ	3762
151406	"᾽
"	3761
151407	 πλεῖστα	3759
151408	σμῶν	3757
151409	 ἐπίσκο	1535
151410	 ἐνεργε	3756
151411	τολεμα	286
151412	ῦναι	3754
151413	"᾿
"	3754
151414	ρὰς	3753
151415	 οἶνον	3752
151416	τή	3751
151417	 τηνικαῦτα	3751
151418	 ἐχόντων	3751
151419	 οἰκίας	3750
151420	ργον	3747
151421	σμέ	3746
151422	ζομεν	3744
151423	ἔχει	3743
151424	 βασιλεῖς	3741
151425	 τίς	3741
151426	 τολμ	3739
151427	 αἷς	3739
151428	ττε	3738
151429	 φιλοτι	3737
151430	 ἡμέραις	3735
151431	 Κῦ	1308
151432	θό	3732
151433	 ἐξή	3732
151434	 Χρι	3731
151435	 ἀποδεί	3731
151436	 ἀκούσας	3731
151437	 φόβον	3729
151438	 Ῥωμαῖοι	3727
151439	 φυτ	3726
151440	 ψεῦδος	3725
151441	Τῷ	3722
151442	ἀνδ	3722
151443	ρέων	3720
151444	σειν	3718
151445	 Ἀγα	3718
151446	 Αἰγύπτου	3718
151447	 ἀδελφῶν	3715
151448	ὁμο	3713
151449	ραῖς	3711
151450	τοϲ	3710
151451	 ὠνό	941
151452	θοις	3704
151453	οὐραν	3702
151454	 καρπο	3701
151455	 ὡϲ	3701
151456	ρχον	3700
151457	σκοντες	3698
151458	 ὅμοια	3697
151459	 τῇδε	3697
151460	 διακον	3696
151461	 λεγόμενον	3696
151462	 ὀστ	3695
151463	 Θηβα	3695
151464	 ἑαυ	3693
151465	ιγαροῦν	992
151466	γγος	3690
151467	 ὀνό	3690
151468	 φύσει	3690
151469	 παρθέ	3689
151470	 ἀποδι	3689
151471	 βού	3688
151472	 τεῖ	194
151473	 Ῥωμαίοις	3687
151474	"΄.
"	3686
151475	 κατέ	3686
151476	κείμενον	3686
151477	λούμενον	1442
151478	μέναι	3684
151479	τευμα	1247
151480	θνή	3683
151481	 εἴπω	3683
151482	 ἀγαθόν	3683
151483	λησεν	3681
151484	 ὑπαρ	3681
151485	 ἁμαρτά	3678
151486	τὴ	3677
151487	ῆκε	3677
151488	 οὐρανῷ	3676
151489	 δύναμιν	3674
151490	 ἀλλοτ	3671
151491	 παρέ	3670
151492	 ποταμοῦ	3670
151493	 ἀγαλλ	3670
151494	λοῦν	3669
151495	 ἀσφ	3667
151496	 ὁμοί	3667
151497	 ποιήσει	3666
151498	 μεί	3665
151499	κισ	3664
151500	ομένους	3662
151501	ίζετο	3661
151502	σωσι	3658
151503	 ἅπασι	3658
151504	 φεύ	3653
151505	 μηδενὸς	3650
151506	 ἔδωκεν	3648
151507	 ἕτερ	3648
151508	άνῃ	3647
151509	 εὑρε	3645
151510	οἷον	3642
151511	λλεν	1413
151512	 εἰσε	3640
151513	 ἑκάστην	3640
151514	λειφ	3639
151515	 θυσια	3637
151516	 οὐδαμῶς	3636
151517	χί	3634
151518	ἄλλο	3634
151519	ἡμέ	3633
151520	 ταύτης	3633
151521	 Αἴγυπτον	3633
151522	 βίβ	3629
151523	ἀπε	3629
151524	 πλοῦτον	3629
151525	 μηκέτι	3627
151526	ύναι	3627
151527	 ὁδοῦ	3627
151528	 διεφ	3623
151529	Χριστοῦ	3622
151530	ρεύ	3621
151531	 ὕλη	3621
151532	 γυναῖκες	3618
151533	 ἀθά	3617
151534	 Ἱεροσολ	3617
151535	 ἐβ	3616
151536	 νύκ	938
151537	ζετο	3614
151538	ίσασθαι	3613
151539	 ἀνθρώπῳ	3612
151540	 πέφυ	3609
151541	 χειμ	3609
151542	 αὑτῷ	3609
151543	λαις	3607
151544	 καιρὸς	3604
151545	 κύκλῳ	3604
151546	έων	3604
151547	 προσκυ	3604
151548	 οὑ	3602
151549	 ἁρμό	3602
151550	τὶ	3601
151551	 σεαυτ	3601
151552	άρχου	3601
151553	 πᾶσαι	3601
151554	 πράγματος	3600
151555	 μῆκος	3599
151556	ρχεσθαι	3597
151557	ιτῶν	3596
151558	 καλὰ	3594
151559	 αἰώνων	3594
151560	ίστην	3590
151561	 αὑτῶν	3590
151562	 τάχ	1344
151563	 καρδίᾳ	3589
151564	σχον	3587
151565	ἔχ	3587
151566	 ἐρα	3586
151567	χόμενον	3581
151568	 λέγομεν	3580
151569	Μὴ	3578
151570	 Ἐκεῖ	3577
151571	 ἄστ	3575
151572	 ναὸν	3574
151573	 βαρβάρων	3570
151574	πέμ	3568
151575	ἄλλα	3568
151576	σσης	3567
151577	 οἰκίαν	3567
151578	 ἡγεμό	3567
151579	 μέλ	3564
151580	γνωσιν	3563
151581	ἐλ	3563
151582	 πόθεν	3562
151583	 Ἀθην	3560
151584	βαλεῖν	3559
151585	 μερῶν	3556
151586	ιανὸς	3555
151587	 εἶεν	3553
151588	ἐὰν	3552
151589	 τέως	3551
151590	 παλαιο	3550
151591	 εὑρεῖν	3550
151592	 σαρκὶ	3550
151593	 ἔρχεται	3549
151594	 κρίσιν	3543
151595	παντα	3542
151596	πομεν	3541
151597	 πλά	3541
151598	ροῦσι	3539
151599	 ἐλπίδα	3538
151600	 εἰρημένων	3538
151601	 ἀντικ	3537
151602	ούσιον	3536
151603	 οἶδε	3536
151604	 ἐγε	3535
151605	ἀδελ	3535
151606	 ἱκανῶς	3535
151607	 νεν	3532
151608	θυμίας	3531
151609	 ἀσεβ	3531
151610	θά	3530
151611	φεσιν	1210
151612	 κολα	3529
151613	ίνειν	3529
151614	 ἔχοντος	3529
151615	 γενέσθαι	3527
151616	τραν	3523
151617	 γίνεσθαι	3523
151618	 Λόγον	3522
151619	 στρατιωτῶν	3520
151620	 βάρβα	3520
151621	χέως	712
151622	ριστος	3519
151623	 Λό	3518
151624	ππος	3517
151625	έσθω	3517
151626	 ἀμφοτέρων	3516
151627	θόντα	3513
151628	 Οὔ	3512
151629	 Υἱός	3512
151630	 ἀγαθὸς	3510
151631	 βά	3509
151632	ώτατος	3507
151633	 ὁρᾶν	3504
151634	 σοφίαν	3503
151635	 μηδένα	3502
151636	μαρτυ	3501
151637	ρίας	3500
151638	 ἀέ	979
151639	 κακόν	3499
151640	 ἦλθον	3499
151641	ρία	3498
151642	μέναις	3496
151643	 πνεύματι	3496
151644	 ἄμεινον	3494
151645	 ἀ	3493
151646	 ἥκιστα	3493
151647	 τεῖχος	3493
151648	 ἐκείνη	3491
151649	θανεῖν	767
151650	 ἔσονται	3489
151651	 πλήθει	3488
151652	 θεῖα	3487
151653	 κ\xe1\xbe	1238
151654	 δέον	3486
151655	 Ἀντι	3485
151656	 ἀμφοῖν	3485
151657	 ὀξ	3483
151658	 κρατο	3482
151659	μνον	3481
151660	 ἰδίας	3481
151661	ῦμαι	3480
151662	 μακάριος	3480
151663	σηται	3479
151664	 παιδὸς	3479
151665	αἴ	3478
151666	νομένων	3476
151667	 ἐπου	3476
151668	ἐπισ	3474
151669	 ἔνιοι	3473
151670	 νυμφ	3472
151671	 Ἀχιλλ	3471
151672	 οἰκείαν	3471
151673	λείᾳ	3470
151674	ότης	3470
151675	 ἰσ	3470
151676	 Πτολεμα	3469
151677	 λόγου	3469
151678	 Ὅμη	1261
151679	βεβλη	3466
151680	 ὠφέ	3466
151681	 ἑτέρας	3464
151682	 ἐκκλησίας	3463
151683	ρυγ	3461
151684	Ἐπεὶ	3458
151685	 μητρὸς	3457
151686	ώμενος	3456
151687	 ἐπη	3456
151688	ρίαις	3451
151689	ητὸς	3451
151690	ύγχαν	780
151691	ζόντων	3450
151692	ιανοῦ	3448
151693	 ἐπανα	3446
151694	 Οὕτως	3444
151695	 εἰσά	3442
151696	 ὑψ	3440
151697	 Ἑλλά	1115
151698	φην	3436
151699	σσαρα	3433
151700	 ἐπαι	3433
151701	ρεως	3432
151702	 ἑτέρῳ	3432
151703	 οἰκείων	3430
151704	 ἔοικεν	3430
151705	 Καίσαρος	3429
151706	στηκεν	3427
151707	ῖϲ	3427
151708	θένου	3427
151709	κνυ	3420
151710	κῆς	3418
151711	ἐπειδὴ	3418
151712	 ὡρα	3416
151713	 πολί	3415
151714	 πολὺς	3413
151715	 τυχεῖν	3413
151716	βασιν	3411
151717	τικῆς	3411
151718	 ἐνέργ	3411
151719	 δακρύ	3409
151720	 δήπου	3409
151721	 εὐθέως	3408
151722	 κινεῖσθαι	3407
151723	θείη	3406
151724	 Σωτὴρ	3406
151725	 ἀκου	3405
151726	 ἐπίσκοπος	3405
151727	 ἀφι	3403
151728	 λοιπὰ	3403
151729	γγέ	964
151730	 Ἰτα	3401
151731	ῦρο	906
151732	 γρά	3400
151733	 ὠφελ	3398
151734	 ἔθνε	3396
151735	Τού	3395
151736	 ζητοῦ	3394
151737	ζοντα	3393
151738	ετί	3393
151739	 πίστει	3393
151740	 πόρρω	3391
151741	 ὀνο	498
151742	 Οὐδὲ	3390
151743	 ἔγωγ	628
151744	 ἀληθεί	458
151745	σόν	3386
151746	 μόνου	3386
151747	 σφᾶς	3386
151748	 πλήθους	3385
151749	 γνῶ	3384
151750	ἤδη	3384
151751	 πασῶν	3383
151752	νατος	3382
151753	 τυράν	3381
151754	 Ὠ	3380
151755	 θαυμαστ	3380
151756	 ἅρ	3379
151757	 Πυθαγ	3378
151758	 κἀγὼ	3378
151759	αγεῖν	3377
151760	ρῆν	112
151761	 τισ	3375
151762	μένα	3372
151763	σιμον	3371
151764	 ὡσεὶ	3371
151765	 εἰρή	3370
151766	 ὀπίσω	3369
151767	 ἔνδο	3368
151768	κακ	3365
151769	 ξύ	3365
151770	αὐτὸ	3363
151771	 κοινῇ	3361
151772	 ὑπέρ	3356
151773	ίνῳ	3355
151774	 ἀνάγκη	3355
151775	λλυ	3352
151776	 διην	737
151777	πολλο	3351
151778	 υἱοὺς	3351
